Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleCondition,SalePrice
296,80,37,7937,ir1,lvl,allpub,culdsac,gtl,mitchel,1fam,slvl,6,6,1984,1984,gable,compshg,hdboard,hdboard,none,0,ta,ta,cblock,TA,TA,Av,GLQ,819,Unf,0,184,1003,GasA,TA,Y,SBrkr,1003,0,0,1003,1,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,TA,Y,120,0,0,0,0,0,3,2006,1,142500
1246,80,78,12090,reg,lvl,allpub,inside,gtl,nwames,1fam,slvl,6,7,1984,2003,hip,compshg,vinylsd,vinylsd,brkface,74,ta,ta,cblock,Gd,TA,No,Unf,0,Unf,0,585,585,GasA,Ex,Y,SBrkr,1140,728,0,1868,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,TA,Y,268,112,0,0,147,0,1,2007,1,178000
531,80,85,10200,reg,lvl,allpub,inside,gtl,timber,1fam,slvl,6,5,1988,1989,gable,compshg,hdboard,hdboard,brkface,219,gd,gd,cblock,Gd,TA,Av,GLQ,783,Unf,0,678,1461,GasA,Ex,Y,SBrkr,1509,0,0,1509,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,TA,Y,224,0,0,0,0,0,8,2008,1,175000
427,80,0,12800,reg,low,allpub,inside,mod,sawyerw,1fam,slvl,7,5,1989,1989,gable,compshg,wd sdng,wd sdng,brkface,145,gd,gd,pconc,Gd,TA,Gd,GLQ,1518,Unf,0,0,1518,GasA,Gd,Y,SBrkr,1644,0,0,1644,1,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,TA,Y,80,0,0,0,396,0,8,2009,1,275000
187,80,0,9947,ir1,lvl,allpub,culdsac,gtl,mitchel,1fam,slvl,7,5,1990,1991,gable,compshg,hdboard,hdboard,none,0,ta,ta,pconc,Gd,TA,Av,GLQ,611,Unf,0,577,1188,GasA,Ex,Y,SBrkr,1217,0,0,1217,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,168,27,0,0,0,0,6,2009,1,173000
1019,80,0,10784,ir1,lvl,allpub,fr2,gtl,gilbert,1fam,slvl,7,5,1991,1992,gable,compshg,hdboard,hdboard,brkface,76,gd,gd,pconc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,802,670,0,1472,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,TA,Y,164,0,0,0,0,0,5,2007,1,160000
1125,80,0,9125,ir1,lvl,allpub,inside,gtl,gilbert,1fam,slvl,7,5,1992,1992,gable,compshg,hdboard,hdboard,brkface,170,ta,ta,pconc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,812,670,0,1482,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,TA,Y,100,25,0,0,0,0,7,2007,1,163900
85,80,0,8530,ir1,lvl,allpub,inside,gtl,gilbert,1fam,slvl,7,5,1995,1996,gable,compshg,hdboard,hdboard,brkface,22,ta,ta,pconc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,804,670,0,1474,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,TA,Y,120,72,0,0,0,0,5,2009,1,168500
112,80,0,7750,ir1,lvl,allpub,inside,gtl,gilbert,1fam,slvl,7,5,2000,2000,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,No,GLQ,250,Unf,0,134,384,GasA,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,TA,Y,180,0,0,0,0,0,4,2010,1,180000
574,80,76,9967,ir1,lvl,allpub,inside,gtl,gilbert,1fam,slvl,7,5,2000,2000,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,8,Typ,1,TA,BuiltIn,TA,Y,100,0,0,0,0,0,12,2007,1,170000
1117,80,0,7750,reg,lvl,allpub,inside,gtl,gilbert,1fam,slvl,8,5,2002,2002,hip,compshg,vinylsd,vinylsd,none,0,gd,gd,pconc,Gd,TA,No,GLQ,353,Unf,0,55,408,GasA,Ex,Y,SBrkr,779,640,0,1419,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,TA,Y,120,0,0,0,0,0,3,2009,1,184100
732,80,73,9590,ir1,lvl,allpub,corner,gtl,timber,1fam,slvl,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,brkface,442,gd,gd,pconc,Ex,TA,Av,GLQ,786,Unf,0,82,868,GasA,Ex,Y,SBrkr,1146,0,0,1146,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,TA,Y,160,22,0,0,0,0,5,2007,1,187500
1259,80,59,9587,ir1,lvl,allpub,inside,gtl,gilbert,1fam,slvl,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,stone,182,gd,gd,pconc,Gd,TA,Gd,GLQ,655,Unf,0,201,856,GasA,Ex,Y,SBrkr,1166,0,0,1166,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,TA,Y,212,0,0,0,0,0,7,2008,1,190000
1380,80,73,9735,reg,lvl,allpub,inside,gtl,timber,1fam,slvl,5,5,2006,2007,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,pconc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,NA,754,640,0,1394,0,0,2,1,3,1,Gd,7,Typ,0,NA,BuiltIn,TA,Y,100,0,0,0,0,0,5,2008,1,167500
981,85,0,12122,ir1,lvl,allpub,corner,gtl,names,1fam,sfoyer,7,9,1961,2007,gable,compshg,cemntbd,cmentbd,stone,210,ex,ex,cblock,TA,TA,Av,ALQ,867,Unf,0,77,944,GasA,Gd,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,Ex,6,Typ,0,NA,Attchd,TA,Y,144,76,0,0,0,0,7,2008,1,178400
879,85,88,11782,ir1,lvl,allpub,inside,gtl,sawyer,1fam,sfoyer,5,7,1961,1995,gable,compshg,hdboard,hdboard,none,0,ta,ta,cblock,TA,TA,Av,ALQ,899,Unf,0,210,1109,GasA,TA,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,Gd,6,Min2,0,NA,Detchd,TA,Y,192,0,0,0,0,0,6,2010,1,148000
1215,85,69,10205,ir1,lvl,allpub,inside,gtl,names,1fam,sfoyer,5,5,1962,1962,gable,compshg,metalsd,metalsd,none,0,ta,ta,cblock,TA,TA,Av,BLQ,784,Unf,0,141,925,GasA,TA,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,150,72,0,0,0,0,5,2006,1,134500
616,85,80,8800,reg,lvl,allpub,inside,gtl,names,1fam,sfoyer,6,7,1963,1963,gable,compshg,metalsd,metalsd,brkface,156,ta,ta,pconc,TA,TA,Gd,GLQ,763,Unf,0,173,936,GasA,Ex,Y,SBrkr,1054,0,0,1054,1,0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,TA,Y,120,0,0,0,0,0,5,2010,1,137500
1446,85,70,8400,reg,lvl,allpub,inside,gtl,sawyer,1fam,sfoyer,6,5,1966,1966,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,cblock,TA,TA,Gd,LwQ,187,Rec,627,0,814,GasA,Gd,Y,SBrkr,913,0,0,913,1,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,TA,Y,0,0,252,0,0,0,5,2007,1,129000
1393,85,68,7838,reg,lvl,allpub,inside,gtl,names,1fam,sfoyer,5,5,1967,1967,gable,compshg,hdboard,hdboard,none,0,ta,ta,cblock,TA,TA,Av,ALQ,769,Unf,0,95,864,GasA,TA,Y,SBrkr,900,0,0,900,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,TA,Y,175,144,0,0,0,0,12,2006,1,123000
548,85,54,7244,reg,lvl,allpub,inside,gtl,mitchel,1fam,sfoyer,5,7,1970,1970,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,cblock,Gd,TA,Av,ALQ,619,Unf,0,149,768,GasA,Ex,Y,SBrkr,768,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,TA,Y,104,0,0,0,0,0,4,2007,1,129500
664,85,90,10012,reg,lvl,allpub,inside,gtl,edwards,1fam,sfoyer,4,5,1972,1972,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,Gd,TA,Av,BLQ,920,Rec,180,38,1138,GasA,TA,Y,SBrkr,1181,0,0,1181,1,0,2,0,3,1,TA,6,Typ,0,NA,Detchd,TA,Y,0,0,180,0,0,0,4,2008,1,137500
953,85,60,7200,reg,lvl,allpub,inside,gtl,collgcr,1fam,sfoyer,5,8,1972,2003,gable,compshg,wdshing,hdboard,none,0,ta,ta,cblock,Gd,TA,Av,GLQ,660,Unf,0,108,768,GasA,Gd,Y,SBrkr,768,0,0,768,0,1,1,0,2,1,TA,5,Typ,0,NA,Detchd,TA,Y,192,0,0,0,0,0,4,2009,1,133900
1407,85,70,8445,reg,lvl,allpub,corner,gtl,collgcr,1fam,sfoyer,5,7,1972,2007,gable,compshg,hdboard,wd shng,none,0,ta,ta,cblock,Gd,TA,Av,GLQ,656,Unf,0,112,768,GasA,TA,Y,SBrkr,768,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,TA,Y,58,0,0,0,0,0,3,2009,1,133000
1243,85,85,10625,reg,lvl,allpub,inside,gtl,nwames,1fam,sfoyer,7,6,1974,1974,gable,compshg,plywood,plywood,brkface,81,ta,ta,cblock,Gd,TA,Gd,GLQ,885,LwQ,168,0,1053,GasA,TA,Y,SBrkr,1173,0,0,1173,1,0,2,0,3,1,Gd,6,Typ,2,TA,Attchd,TA,Y,0,120,0,0,0,0,1,2010,1,170000
846,85,0,16647,ir1,lvl,allpub,culdsac,gtl,sawyer,1fam,sfoyer,5,5,1975,1981,gable,compshg,hdboard,hdboard,none,0,ta,ta,cblock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,TA,Y,0,0,0,0,0,0,1,2007,1,171000
784,85,0,9101,ir1,lvl,allpub,corner,gtl,mitchel,1fam,sfoyer,5,6,1978,1978,gable,compshg,plywood,plywood,brkface,104,ta,ta,pconc,Gd,TA,Av,GLQ,1097,Unf,0,0,1097,GasA,Ex,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,TA,Y,303,30,0,0,0,0,7,2009,1,165500
361,85,0,7540,ir1,lvl,allpub,culdsac,gtl,mitchel,1fam,sfoyer,6,6,1978,1978,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,cblock,Gd,TA,Av,GLQ,773,Unf,0,115,888,GasA,Ex,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,TA,Y,0,0,0,0,192,0,6,2007,1,156000
588,85,74,8740,ir1,lvl,allpub,inside,gtl,sawyer,1fam,sfoyer,5,6,1982,1982,hip,compshg,hdboard,hdboard,none,0,ta,ta,cblock,TA,TA,Av,ALQ,672,Unf,0,168,840,GasA,TA,Y,SBrkr,860,0,0,860,1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,7,2009,1,137000
771,85,0,7252,ir1,lvl,allpub,culdsac,gtl,sawyer,1fam,sfoyer,5,5,1982,1982,hip,compshg,wd sdng,wd sdng,none,0,ta,ta,cblock,Gd,TA,Av,GLQ,685,Unf,0,173,858,GasA,TA,Y,SBrkr,858,0,0,858,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,TA,Y,120,0,0,0,0,0,4,2009,1,134900
43,85,0,9180,ir1,lvl,allpub,culdsac,gtl,sawyerw,1fam,sfoyer,5,7,1983,1983,gable,compshg,hdboard,hdboard,none,0,ta,ta,cblock,Gd,TA,Av,ALQ,747,LwQ,93,0,840,GasA,Gd,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,Gd,5,Typ,0,NA,Attchd,TA,Y,240,0,0,0,0,0,12,2007,1,144000
1086,85,73,9069,reg,lvl,allpub,inside,gtl,sawyerw,1fam,sfoyer,6,6,1992,1992,gable,compshg,hdboard,hdboard,none,0,ta,ta,pconc,Gd,TA,Av,GLQ,747,Unf,0,189,936,GasA,Ex,Y,SBrkr,996,0,0,996,1,0,1,0,2,1,Gd,5,Typ,0,NA,Attchd,TA,Y,120,0,0,0,0,0,4,2010,1,147000
377,85,57,8846,ir1,lvl,allpub,culdsac,gtl,collgcr,1fam,sfoyer,5,5,1996,1996,gable,compshg,vinylsd,vinylsd,none,0,gd,gd,pconc,Gd,TA,Av,GLQ,298,Unf,0,572,870,GasA,Ex,Y,SBrkr,914,0,0,914,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,7,2006,1,148000
922,90,67,8777,reg,lvl,allpub,inside,gtl,edwards,duplex,1.5fin,5,7,1900,2003,gable,compshg,metalsd,metalsd,none,0,ta,ta,cblock,TA,TA,No,ALQ,1084,Unf,0,188,1272,GasA,Gd,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,TA,9,Typ,0,NA,NA,NA,N,0,70,0,0,0,0,9,2008,1,145900
1276,90,95,11345,reg,lvl,allpub,corner,gtl,names,duplex,2story,5,5,1948,1950,gable,roll,asbshng,asbshng,stone,567,ta,ta,cblock,TA,TA,No,Rec,220,Unf,0,708,928,GasA,Gd,Y,FuseA,928,992,0,1920,0,0,2,0,4,2,TA,10,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,7,2007,1,137000
737,90,60,8544,reg,lvl,allpub,inside,gtl,names,duplex,1story,3,4,1950,1950,gable,compshg,stucco,stone,none,0,ta,ta,cblock,NA,NA,NA,NA,0,NA,0,0,0,GasA,Gd,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,7,2006,1,93500
40,90,65,6040,reg,lvl,allpub,inside,gtl,edwards,duplex,1story,4,5,1955,1955,gable,compshg,asbshng,plywood,none,0,ta,ta,pconc,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,Fa,6,Typ,0,NA,NA,NA,N,0,0,0,0,0,0,6,2008,1,82000
442,90,92,12108,reg,lvl,allpub,inside,gtl,edwards,duplex,1story,4,4,1955,1955,gable,compshg,vinylsd,vinylsd,brkface,270,ta,ta,cblock,TA,TA,No,ALQ,133,Unf,0,1307,1440,GasA,TA,N,FuseF,1440,0,0,1440,0,0,2,0,4,2,Fa,8,Typ,0,NA,NA,NA,Y,0,0,0,0,0,0,9,2008,1,118000
729,90,85,11475,reg,lvl,allpub,corner,gtl,names,duplex,1story,5,5,1958,1958,gable,compshg,vinylsd,vinylsd,brkface,95,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,1584,1584,GasA,TA,Y,SBrkr,1776,0,0,1776,1,0,2,0,4,2,TA,9,Typ,0,NA,Detchd,TA,Y,0,25,0,0,0,0,7,2009,1,110000
887,90,70,8393,reg,lvl,allpub,corner,gtl,names,duplex,1story,5,5,1959,2005,gable,compshg,metalsd,metalsd,brkface,122,ta,ta,cblock,TA,TA,No,LwQ,528,Unf,0,1098,1626,GasA,Ex,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,TA,Y,272,54,0,0,0,0,6,2006,1,145000
911,90,80,11600,reg,lvl,allpub,corner,gtl,names,duplex,2story,5,5,1960,1960,gable,compshg,metalsd,metalsd,brkface,361,ta,ta,cblock,TA,TA,No,Rec,443,Unf,0,662,1105,GasA,TA,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,TA,12,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,1,2010,1,154300
844,90,80,8000,reg,lvl,allpub,corner,gtl,names,duplex,1story,5,4,1961,1961,gable,compshg,brkface,brkface,none,0,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,Typ,0,NA,NA,NA,Y,0,0,0,0,0,0,7,2007,1,141000
1232,90,70,7728,reg,lvl,allpub,inside,gtl,names,duplex,slvl,5,6,1962,1962,hip,compshg,wd sdng,wd sdng,brkface,120,ta,ta,cblock,TA,TA,Av,ALQ,803,Unf,0,303,1106,GasA,TA,Y,SBrkr,1190,0,0,1190,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,TA,Y,0,18,0,0,0,0,5,2006,1,132500
331,90,0,10624,ir1,lvl,allpub,inside,gtl,names,duplex,1story,5,4,1964,1964,gable,compshg,hdboard,hdboard,brkface,84,ta,ta,cblock,TA,TA,No,GLQ,40,Rec,264,1424,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,2,TA,10,Typ,0,NA,Detchd,TA,Y,155,0,0,0,0,0,11,2007,1,119000
1012,90,75,9825,reg,lvl,allpub,inside,gtl,edwards,duplex,1story,5,5,1965,1965,hip,compshg,asphshn,asphshn,none,0,ta,ta,cblock,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,N,SBrkr,1664,0,0,1664,0,0,2,0,4,2,TA,8,Typ,0,NA,NA,NA,Y,0,0,0,0,0,0,5,2010,1,100000
571,90,74,13101,ir1,lvl,allpub,inside,gtl,names,duplex,1story,5,5,1965,1965,gable,compshg,hdboard,hdboard,brkface,108,ta,ta,cblock,TA,TA,No,LwQ,231,Unf,0,1497,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,0,0,2,0,6,2,TA,10,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,11,2008,1,142600
1392,90,65,8944,reg,lvl,allpub,inside,gtl,names,duplex,1story,5,5,1967,1967,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,1584,1584,GasA,TA,Y,SBrkr,1584,0,0,1584,0,0,2,0,4,2,TA,8,Mod,0,NA,Detchd,TA,Y,0,152,0,0,0,0,4,2009,1,124000
944,90,100,25000,reg,low,allpub,inside,gtl,mitchel,duplex,1story,5,4,1967,1967,gable,compshg,hdboard,plywood,none,0,ta,ta,cblock,TA,TA,Av,Unf,0,Unf,0,1632,1632,GasA,TA,Y,SBrkr,1632,0,0,1632,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,TA,P,0,0,0,0,0,0,6,2007,1,143000
79,90,72,10778,reg,lvl,allpub,inside,gtl,sawyer,duplex,1story,4,5,1968,1968,hip,compshg,hdboard,hdboard,none,0,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,1768,1768,GasA,TA,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,TA,8,Typ,0,NA,NA,NA,Y,0,0,0,0,0,0,4,2010,1,136500
1164,90,60,12900,reg,lvl,allpub,inside,gtl,sawyer,duplex,sfoyer,4,4,1969,1969,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,GasA,TA,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,TA,6,Typ,0,NA,CarPort,Fa,Y,120,0,0,0,0,0,1,2008,1,108959
1351,90,91,11643,reg,lvl,allpub,inside,gtl,names,duplex,2story,5,5,1969,1969,gable,compshg,metalsd,metalsd,brkface,368,ta,ta,cblock,TA,TA,No,LwQ,500,Unf,0,748,1248,GasA,TA,Y,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,TA,12,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,8,2009,1,200000
1284,90,94,9400,reg,low,allpub,corner,gtl,mitchel,duplex,2story,6,5,1971,1971,mansard,compshg,metalsd,wd shng,none,0,ta,ta,cblock,TA,TA,Av,Unf,0,Unf,0,912,912,GasA,TA,Y,SBrkr,912,912,0,1824,0,0,2,2,4,2,TA,8,Typ,0,NA,NA,NA,Y,128,0,0,0,0,0,4,2010,1,139000
1337,90,87,9246,ir1,lvl,allpub,inside,gtl,nwames,duplex,1story,5,5,1973,1973,gable,compshg,plywood,plywood,brkface,564,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,1656,1656,GasA,TA,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,2,TA,8,Typ,0,NA,Detchd,TA,Y,0,211,0,0,0,0,11,2008,1,135000
1451,90,60,9000,reg,lvl,allpub,fr2,gtl,names,duplex,2story,5,5,1974,1974,gable,compshg,vinylsd,vinylsd,none,0,ta,ta,cblock,Gd,TA,No,Unf,0,Unf,0,896,896,GasA,TA,Y,SBrkr,896,896,0,1792,0,0,2,2,4,2,TA,8,Typ,0,NA,NA,NA,Y,32,45,0,0,0,0,9,2009,1,136000
955,90,35,9400,ir1,lvl,allpub,culdsac,gtl,edwards,duplex,sfoyer,6,5,1975,1975,flat,tar&grv,wdshing,plywood,brkface,250,ta,ta,cblock,Gd,Gd,Gd,GLQ,945,Unf,0,0,945,GasA,TA,Y,SBrkr,980,0,0,980,0,2,2,0,4,0,TA,4,Typ,0,NA,NA,NA,Y,0,0,0,0,0,0,10,2006,1,127500
1004,90,0,11500,ir1,lvl,allpub,corner,gtl,nwames,duplex,1story,5,6,1976,1976,gable,compshg,vinylsd,vinylsd,brkface,164,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,1680,1680,GasA,Fa,Y,SBrkr,1680,0,0,1680,0,0,2,0,4,2,TA,8,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,6,2007,1,136905
941,90,55,12640,ir1,lvl,allpub,inside,gtl,mitchel,duplex,1story,6,5,1976,1976,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,TA,TA,Gd,Rec,936,LwQ,396,396,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,0,0,2,0,4,2,TA,8,Typ,0,NA,Attchd,TA,Y,40,0,0,0,0,0,7,2006,1,150900
455,90,63,9297,reg,lvl,allpub,inside,gtl,mitchel,duplex,1story,5,5,1976,1976,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,TA,TA,No,ALQ,1606,Unf,0,122,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,2,0,2,0,4,2,TA,8,Typ,0,NA,Detchd,TA,Y,0,0,0,0,0,0,7,2006,1,188000
1231,90,0,18890,ir1,lvl,allpub,inside,gtl,sawyer,duplex,1.5fin,5,5,1977,1977,shed,compshg,plywood,plywood,none,1,ta,ta,cblock,Gd,TA,No,GLQ,498,Rec,211,652,1361,GasA,Ex,Y,SBrkr,1361,1259,0,2620,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,TA,N,155,24,145,0,0,0,8,2007,1,190000
985,90,75,10125,reg,lvl,allpub,inside,gtl,mitchel,duplex,1.5fin,5,5,1977,1977,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,NA,NA,NA,NA,0,NA,0,0,0,GasA,TA,Y,SBrkr,1302,432,0,1734,0,0,2,0,4,2,Gd,8,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,8,2009,1,126000
780,90,78,10530,reg,lvl,allpub,inside,gtl,mitchel,duplex,sfoyer,6,5,1977,1977,gable,compshg,plywood,imstucc,brkface,90,ta,ta,cblock,Gd,TA,Gd,GLQ,975,Unf,0,0,975,GasA,TA,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,TA,Y,0,0,0,0,0,0,5,2006,1,135000
943,90,42,7711,ir1,lvl,allpub,inside,gtl,edwards,duplex,1story,4,3,1977,1977,gable,compshg,metalsd,metalsd,none,0,ta,ta,pconc,Gd,TA,Gd,GLQ,1440,Unf,0,0,1440,GasA,TA,Y,SBrkr,1440,0,0,1440,2,0,2,0,4,2,TA,8,Typ,0,NA,NA,NA,N,321,0,0,0,0,0,8,2007,1,150000
570,90,0,7032,ir1,lvl,allpub,corner,gtl,names,duplex,sfoyer,5,5,1979,1979,gable,compshg,metalsd,metalsd,none,0,ta,ta,cblock,Gd,TA,Gd,GLQ,943,Unf,0,0,943,GasA,TA,Y,SBrkr,943,0,0,943,1,0,1,0,2,1,TA,4,Typ,2,TA,Detchd,TA,Y,42,0,0,0,0,0,12,2006,1,135960
189,90,64,7018,reg,bnk,allpub,inside,gtl,sawyerw,duplex,sfoyer,5,5,1979,1979,gable,compshg,plywood,plywood,stone,275,ta,ta,cblock,Gd,TA,Av,GLQ,1086,Unf,0,0,1086,GasA,TA,Y,SBrkr,1224,0,0,1224,2,0,0,2,2,2,TA,6,Typ,2,TA,Detchd,TA,Y,120,0,0,0,0,0,6,2009,1,153337
635,90,64,6979,reg,lvl,allpub,inside,gtl,oldtown,duplex,sfoyer,6,5,1980,1980,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,TA,TA,No,GLQ,1056,Unf,0,0,1056,GasA,Gd,Y,SBrkr,1056,0,0,1056,2,0,0,0,0,2,TA,4,Typ,0,NA,Detchd,TA,Y,264,56,0,0,0,0,6,2010,1,144000
739,90,60,10800,reg,lvl,allpub,inside,gtl,edwards,duplex,1story,5,5,1987,1988,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,Gd,Gd,Gd,GLQ,1200,Unf,0,0,1200,GasA,TA,Y,SBrkr,1200,0,0,1200,3,0,3,0,3,1,TA,5,Typ,0,NA,NA,NA,Y,120,0,0,0,0,0,3,2009,1,179000
138,90,82,11070,reg,lvl,allpub,inside,gtl,mitchel,duplex,1story,7,5,1988,1989,gable,compshg,vinylsd,vinylsd,brkface,70,ta,ta,cblock,TA,TA,No,Unf,0,Unf,0,1907,1907,GasA,Gd,Y,SBrkr,1959,0,0,1959,0,0,3,0,5,2,TA,9,Typ,0,NA,2Types,TA,Y,0,0,0,0,0,0,7,2006,1,171000
1432,120,0,4928,ir1,lvl,allpub,inside,gtl,npkvill,twnhse,1story,6,6,1976,1976,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,Gd,TA,No,LwQ,958,Unf,0,0,958,GasA,TA,Y,SBrkr,958,0,0,958,0,0,2,0,2,1,TA,5,Typ,0,NA,Attchd,TA,Y,0,60,0,0,0,0,10,2009,1,143750
127,120,0,4928,ir1,lvl,allpub,inside,gtl,npkvill,twnhse,1story,6,5,1976,1976,gable,compshg,plywood,plywood,none,0,ta,ta,cblock,Gd,TA,No,ALQ,120,Unf,0,958,1078,GasA,TA,Y,SBrkr,958,0,0,958,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,TA,Y,0,205,0,0,0,0,2,2007,1,128000
